BRDF 67 7 645 858.5 469 555 1240 1640 2130  0.003 0.004 0.004 0.015 0.013 0.01 0.006
250 1 63.410000 100.440002 38.240002 63.950001 0.079700 0.200500 0.049400 0.074100 0.260000 0.229900 0.175000 
251 1 5.440000 -78.019997 28.940001 54.130001 0.075600 0.129400 0.040200 0.073200 0.164700 0.172200 0.148600 
253 1 23.129999 99.650002 30.860001 58.669998 0.076800 0.140000 0.043400 0.072600 0.132200 0.189500 0.164900 
256 1 42.310001 -82.360001 23.830000 50.320000 0.065500 0.120000 0.032700 0.062500 0.148400 0.136300 0.101300 
257 1 58.250000 99.739998 35.099998 66.250000 0.088500 0.200700 0.048600 0.083100 0.262400 0.232400 0.174200 
260 1 9.020000 98.690002 27.580000 60.939999 0.079600 0.159300 0.048300 0.073200 0.211100 0.215400 0.186100 
263 1 50.650002 -82.809998 20.400000 52.029999 0.071900 0.132300 0.036900 0.076900 0.162500 0.153600 0.123400 
269 1 22.580000 98.239998 26.559999 68.459999 0.081800 0.174900 0.052100 0.074800 0.228500 0.239100 0.205700 
270 1 57.290001 -82.779999 17.000000 54.509998 0.084500 0.148600 0.044600 0.083100 0.177900 0.160000 0.120400 
273 1 58.029999 100.050003 31.370001 75.739998 0.086000 0.204100 0.050800 0.082000 0.258200 0.235900 0.178600 
